Name,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index,Inertia,ch_scaled,overall
sklearn.cluster.DBSCAN-eps=0.2-min_samples=9-scaling=minmax,0.7240117670399939,1.3192533400680457,291.4249118290779,,0.0016742110559026656,0.42852172822903395
sklearn.svm.OneClassSVM-kernel=poly-nu=0.75-shrinking=False-scaling=standard,0.4335759069134686,3.9684942739063267,2049.6024809395244,,0.017329354096186588,0.2570732491592193
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=True-scaling=standard,0.5831420146024759,1.1645546568213136,13017.076294780463,,0.11498579924871961,0.46074604592432006
sklearn.linear_model.SGDOneClassSVM-nu=0.75-learning_rate=optimal-random_state=42-scaling=minmax,0.4379897965090616,0.8580841057036408,18538.164811653864,,0.1641466075699481,0.4928736927687425
sklearn.cluster.DBSCAN-eps=1.0-min_samples=7-scaling=standard,0.6720171908821111,1.564827809576252,1589.65938180955,,0.013233934421987054,0.3983841625509781
sklearn.cluster.DBSCAN-eps=0.5-min_samples=5-scaling=standard,-0.03820321558151589,1.480520275866483,731.2774156720068,,0.005590740299175885,0.2857289425418691
sklearn.neighbors.LocalOutlierFactor-n_neighbors=50-leaf_size=30-scaling=standard,0.5968923191301688,3.1051575635155118,494.6200161286996,,0.0034834983991062574,0.2959065600654985
sklearn.neighbors.LocalOutlierFactor-n_neighbors=10-leaf_size=40-scaling=standard,0.6436714542655411,2.842278830219079,223.37618863896208,,0.0010682924536144186,0.31102254609455565
sklearn.neighbors.LocalOutlierFactor-n_neighbors=30-leaf_size=20-scaling=minmax,0.5771698112785931,2.7291877377802365,554.7174928700193,,0.004018617610768998,0.3050497519368554
sklearn.cluster.DBSCAN-eps=0.7-min_samples=11-scaling=minmax,0.6993311869045199,1.1134665087015554,173.27588914276083,,0.0006221899843564772,0.4482460539305427
sklearn.cluster.DBSCAN-eps=0.7-min_samples=5-scaling=none,0.965655034990164,1.8445436005045637,865.388563707067,,0.006784891130509617,0.42088067926535233
sklearn.cluster.DBSCAN-eps=1.0-min_samples=9-scaling=none,0.9601314421907987,2.137094673597486,734.7364173327243,,0.005621539899128983,0.39892465343543854
sklearn.cluster.KMeans-n_clusters=7-random_state=42-scaling=standard,0.543955097215027,0.5511499618126797,34893.596867038475,130723.09202064079,0.30977844408702887,0.6043170977224419
sklearn.cluster.DBSCAN-eps=0.2-min_samples=9-scaling=none,0.9601314421907987,2.137094673597486,734.7364173327243,,0.005621539899128983,0.39892465343543854
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.25-shrinking=True-scaling=standard,0.37702451038642953,4.31186487553688,1646.232936427317,,0.013737675969711703,0.24290405132456208
sklearn.cluster.DBSCAN-eps=0.7-min_samples=3-scaling=none,0.9758844088141572,1.8624640694766894,988.8167578286134,,0.007883918935280431,0.4215527764677365
sklearn.cluster.KMeans-n_clusters=5-random_state=42-scaling=minmax,0.5254237251916896,0.5324899821829143,72254.90457082892,885.487589097837,0.6424505396426733,0.7150116852123166
sklearn.cluster.DBSCAN-eps=0.7-min_samples=9-scaling=minmax,0.6993311869045199,1.1134665087015554,173.27588914276083,,0.0006221899843564772,0.4482460539305427
sklearn.cluster.KMeans-n_clusters=6-random_state=42-scaling=standard,0.5230288659496801,0.5733119861670081,29317.089769740986,173416.73343559398,0.26012417832505536,0.5808615058248947
sklearn.cluster.DBSCAN-eps=0.5-min_samples=11-scaling=standard,-0.205989193359081,1.5258553176224923,821.0252978158958,,0.0063898722851652165,0.25353236641662563
sklearn.neighbors.LocalOutlierFactor-n_neighbors=40-leaf_size=30-scaling=standard,0.641435929833742,3.483288184726373,523.8557036692125,,0.00374381844775717,0.2946815885623551
sklearn.cluster.DBSCAN-eps=0.2-min_samples=3-scaling=minmax,0.6811878422554196,1.7730757193036584,106.75277504581044,,2.985569175155021e-05,0.3769814256548803
sklearn.ensemble.IsolationForest-n_estimators=100-random_state=42-scaling=standard,0.543226278346982,3.1452093982519975,3342.58985705541,,0.028842356353755493,0.29433880303514554
sklearn.cluster.DBSCAN-eps=0.2-min_samples=7-scaling=minmax,0.6696714473044013,1.6888341336491948,151.57457510923996,,0.0004289574114208657,0.38237437664044815
sklearn.cluster.DBSCAN-eps=1.0-min_samples=5-scaling=minmax,0.7040645769520716,0.5751156413944443,174.8366813299958,,0.0006360875709123582,0.5242609634824574
sklearn.cluster.DBSCAN-eps=1.0-min_samples=3-scaling=standard,0.6510848926871159,1.2807320868584406,913.2678683315448,,0.007211217444605848,0.42253497590630723
sklearn.neighbors.LocalOutlierFactor-n_neighbors=20-leaf_size=50-scaling=standard,0.5888923335633219,2.0805577455945503,402.8373171185928,,0.0026662480218570834,0.3397047493303487
sklearn.neighbors.LocalOutlierFactor-n_neighbors=30-leaf_size=10-scaling=none,0.4158229260236028,3.437617243533279,341.78992479374796,,0.0021226705835637946,0.2574382398887802
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.5-shrinking=True-scaling=minmax,0.4213426335611619,1.0210972215430474,18502.606558295854,,0.16382999020867442,0.4680429224545834
sklearn.neighbors.LocalOutlierFactor-n_neighbors=50-leaf_size=10-scaling=standard,0.5968923191301688,3.1051575635155118,494.6200161286996,,0.0034834983991062574,0.2959065600654985
sklearn.neighbors.LocalOutlierFactor-n_neighbors=50-leaf_size=10-scaling=none,0.3597915074060433,2.7457478524323142,414.64649006487326,,0.0027713991140502388,0.26777388106513816
sklearn.neighbors.LocalOutlierFactor-n_neighbors=50-leaf_size=40-scaling=none,0.3597915074060433,2.7457478524323142,414.64649006487326,,0.0027713991140502388,0.26777388106513816
sklearn.cluster.KMeans-n_clusters=5-random_state=42-scaling=standard,0.5176218505531246,0.5657941302337155,26201.170555943034,221579.92819335515,0.2323794488671221,0.5718687064755993
sklearn.cluster.DBSCAN-eps=0.5-min_samples=9-scaling=none,0.9601314421907987,2.137094673597486,734.7364173327243,,0.005621539899128983,0.39892465343543854
sklearn.ensemble.IsolationForest-n_estimators=100-random_state=42-scaling=none,0.45542704114771526,10.230138366225598,342.71060452304994,,0.0021308684886615177,0.24330550667298148
sklearn.cluster.KMeans-n_clusters=2-random_state=42-scaling=none,0.5712345316079098,0.6065401020235802,73073.83631933616,125393670608371.17,0.6497424616239081,0.7136858096936023
sklearn.svm.OneClassSVM-kernel=linear-nu=0.75-shrinking=True-scaling=standard,0.8838166608642172,0.7055818835363773,986.6332242456582,,0.007864476342464437,0.5369748131605957
sklearn.cluster.DBSCAN-eps=1.0-min_samples=5-scaling=none,0.965655034990164,1.8445436005045637,865.388563707067,,0.006784891130509617,0.42088067926535233
sklearn.cluster.KMeans-n_clusters=8-random_state=42-scaling=minmax,0.5065577160335841,0.5933754842647649,79219.68074758293,493.7205850185005,0.7044662138306974,0.723155515166401
sklearn.cluster.DBSCAN-eps=0.7-min_samples=9-scaling=none,0.9601314421907987,2.137094673597486,734.7364173327243,,0.005621539899128983,0.39892465343543854
sklearn.cluster.DBSCAN-eps=0.7-min_samples=7-scaling=standard,0.49331966471624494,1.890198520026871,1400.6670726938519,,0.011551111432602216,0.3402182052431348
sklearn.neighbors.LocalOutlierFactor-n_neighbors=40-leaf_size=40-scaling=standard,0.641435929833742,3.483288184726373,523.8557036692125,,0.00374381844775717,0.2946815885623551
sklearn.cluster.DBSCAN-eps=0.2-min_samples=7-scaling=none,0.9628318616856973,2.03200918876565,767.1351528296469,,0.005910024320406904,0.40636392745053934
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.75-shrinking=True-scaling=none,-0.019197033563499236,6.472516143960686,257.32495968314606,,0.0013705786823071488,0.16495265276007312
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=True-scaling=none,0.4030663854795549,0.6512639558316646,31768.853458805046,,0.2819551423457668,0.5562992879090504
sklearn.cluster.DBSCAN-eps=0.7-min_samples=11-scaling=standard,0.6712267140057511,1.8611412630156727,1344.3239668301337,,0.011049421843832948,0.3719343155534069
sklearn.svm.OneClassSVM-kernel=linear-nu=0.75-shrinking=False-scaling=minmax,0.4426278439657202,0.7916368776974151,17511.899009997884,,0.15500854426818225,0.4999856941778968
sklearn.neighbors.LocalOutlierFactor-n_neighbors=10-leaf_size=30-scaling=standard,0.6436714542655411,2.842278830219079,223.37618863896208,,0.0010682924536144186,0.31102254609455565
sklearn.ensemble.IsolationForest-n_estimators=200-random_state=42-scaling=standard,0.5453663263198558,3.015255887331084,3650.7389618197244,,0.03158617381427602,0.29925071385570956
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.25-shrinking=True-scaling=none,0.40004015562279993,0.6511158965661199,31080.90394945374,,0.2758295108039897,0.553775273980092
sklearn.cluster.KMeans-n_clusters=4-random_state=42-scaling=minmax,0.5745815766139335,0.5189808746909652,61611.333674084985,1285.7890395760817,0.5476781868522583,0.6937167051411582
sklearn.cluster.DBSCAN-eps=0.2-min_samples=11-scaling=none,0.9557413937892688,2.2402376691674046,701.2125648634369,,0.005323037225173472,0.3918611623279886
sklearn.neighbors.LocalOutlierFactor-n_neighbors=20-leaf_size=10-scaling=standard,0.5888923335633219,2.0805577455945503,402.8373171185928,,0.0026662480218570834,0.3397047493303487
sklearn.cluster.DBSCAN-eps=0.5-min_samples=11-scaling=none,0.9557413937892688,2.2402376691674046,701.2125648634369,,0.005323037225173472,0.3918611623279886
sklearn.cluster.DBSCAN-eps=0.5-min_samples=3-scaling=standard,-0.039670742502119535,1.3991625601419087,696.2907698891152,,0.00527921263902718,0.2937806365487999
sklearn.neighbors.LocalOutlierFactor-n_neighbors=50-leaf_size=10-scaling=minmax,0.4625674968458624,3.378902516641383,233.75822345773517,,0.001160736040082954,0.2661224008570286
sklearn.neighbors.LocalOutlierFactor-n_neighbors=30-leaf_size=10-scaling=minmax,0.5771698112785931,2.7291877377802365,554.7174928700193,,0.004018617610768998,0.3050497519368554
sklearn.neighbors.LocalOutlierFactor-n_neighbors=20-leaf_size=50-scaling=minmax,0.5246657069866296,2.595603147562148,239.6176169387816,,0.0012129091792963608,0.30079654150656143
sklearn.cluster.DBSCAN-eps=1.0-min_samples=5-scaling=standard,0.651541770046722,1.3211977669202566,1054.982642312819,,0.008473072388370625,0.41849404267010765
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=False-scaling=none,0.4030663854795549,0.6512639558316646,31768.853458805046,,0.2819551423457668,0.5562992879090504
sklearn.neighbors.LocalOutlierFactor-n_neighbors=40-leaf_size=20-scaling=standard,0.641435929833742,3.483288184726373,523.8557036692125,,0.00374381844775717,0.2946815885623551
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.25-shrinking=False-scaling=minmax,0.4595359153182595,2.7734903612873074,4473.697803583802,,0.03891395378965215,0.29540972483685096
sklearn.cluster.DBSCAN-eps=0.7-min_samples=7-scaling=none,0.9628318616856973,2.03200918876565,767.1351528296469,,0.005910024320406904,0.40636392745053934
sklearn.svm.OneClassSVM-kernel=linear-nu=0.5-shrinking=True-scaling=standard,0.7231627027765788,1.1404684515438406,9405.793698016392,,0.08283026126182927,0.47629344629098047
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=True-scaling=minmax,0.44578242297453247,1.2368233208681259,17118.038888889583,,0.1515015398323711,0.4414571949127866
sklearn.ensemble.IsolationForest-n_estimators=200-random_state=42-scaling=minmax,0.5897539987673343,2.0679872188477963,8675.08235065221,,0.07632387028908318,0.3652319242995494
sklearn.ensemble.IsolationForest-n_estimators=300-random_state=42-scaling=none,0.46197607537843904,5.534916438306092,1198.6173528818483,,0.009752022807835724,0.2495340364741143
sklearn.cluster.KMeans-n_clusters=2-random_state=42-scaling=standard,0.48729763629812234,0.7780830990336737,25409.320561514734,469189.07097276737,0.2253286679067581,0.5328146080728892
sklearn.cluster.KMeans-n_clusters=3-random_state=42-scaling=none,0.5299795034331687,0.5830215652537369,82357.38794831841,70766332834205.31,0.7324049476133698,0.7379566519725147
sklearn.neighbors.LocalOutlierFactor-n_neighbors=40-leaf_size=50-scaling=none,0.38575443194176307,6.434730640251288,103.39978060731956,,0.0,0.2320272516809676
sklearn.svm.OneClassSVM-kernel=poly-nu=0.5-shrinking=False-scaling=none,0.5279064213842781,0.636546685950761,62818.1784732845,,0.5584241594382072,0.6714775116274586
sklearn.neighbors.LocalOutlierFactor-n_neighbors=40-leaf_size=50-scaling=minmax,0.6032476854750004,2.5144224992957764,800.9998102326401,,0.006211561585452494,0.31918065066426055
sklearn.cluster.DBSCAN-eps=0.7-min_samples=11-scaling=none,0.9557413937892688,2.2402376691674046,701.2125648634369,,0.005323037225173472,0.3918611623279886
sklearn.svm.OneClassSVM-kernel=linear-nu=0.75-shrinking=True-scaling=minmax,0.4426278439657202,0.7916368776974151,17511.899009997884,,0.15500854426818225,0.4999856941778968
sklearn.neighbors.LocalOutlierFactor-n_neighbors=20-leaf_size=20-scaling=minmax,0.5246657069866296,2.595603147562148,239.6176169387816,,0.0012129091792963608,0.30079654150656143
sklearn.cluster.DBSCAN-eps=0.2-min_samples=5-scaling=standard,-0.36928861474495334,1.4560490070195689,520.8083552348606,,0.0037166842853884052,0.23240570111776804
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.75-shrinking=True-scaling=standard,-0.05616072381200579,4.946653398325481,340.5304969307787,,0.0021114564015095455,0.16271503070547783
sklearn.neighbors.LocalOutlierFactor-n_neighbors=10-leaf_size=50-scaling=none,0.3689147139180533,3.263423827321179,165.69990727643292,,0.0005547320200008244,0.25290236671954164
sklearn.cluster.DBSCAN-eps=0.5-min_samples=9-scaling=standard,-0.20851350802862806,1.5335806336149909,806.2636190793871,,0.0062584315273061086,0.2523141593435329
sklearn.neighbors.LocalOutlierFactor-n_neighbors=20-leaf_size=10-scaling=minmax,0.5246657069866296,2.595603147562148,239.6176169387816,,0.0012129091792963608,0.30079654150656143
sklearn.cluster.DBSCAN-eps=1.0-min_samples=11-scaling=none,0.9557413937892688,2.2402376691674046,701.2125648634369,,0.005323037225173472,0.3918611623279886
sklearn.neighbors.LocalOutlierFactor-n_neighbors=50-leaf_size=50-scaling=standard,0.5968923191301688,3.1051575635155118,494.6200161286996,,0.0034834983991062574,0.2959065600654985
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.25-shrinking=False-scaling=minmax,0.4456953780178843,1.2372792727631683,17110.012628708828,,0.15143007250539808,0.4413658689854327
sklearn.svm.OneClassSVM-kernel=poly-nu=0.25-shrinking=False-scaling=minmax,0.4458054981456894,1.236598553629586,17121.41383958379,,0.15153159102674418,0.4414971877737517
sklearn.cluster.DBSCAN-eps=1.0-min_samples=9-scaling=minmax,0.7040645769520716,0.5751156413944443,174.8366813299958,,0.0006360875709123582,0.5242609634824574
sklearn.neighbors.LocalOutlierFactor-n_neighbors=20-leaf_size=30-scaling=none,0.4002556396663582,2.619236453519947,364.7071941791814,,0.0023267302511565295,0.2794252561470916
sklearn.cluster.DBSCAN-eps=1.0-min_samples=9-scaling=standard,0.5541893378132035,1.7752574640463448,1472.7030194097376,,0.01219253302146371,0.35968888706043706
sklearn.neighbors.LocalOutlierFactor-n_neighbors=50-leaf_size=20-scaling=minmax,0.4625674968458624,3.378902516641383,233.75822345773517,,0.001160736040082954,0.2661224008570286
sklearn.svm.OneClassSVM-kernel=poly-nu=0.25-shrinking=True-scaling=none,0.40190584755881303,0.6485599224368621,31725.856253953647,,0.2815722871642952,0.5563844895483117
sklearn.neighbors.LocalOutlierFactor-n_neighbors=30-leaf_size=40-scaling=standard,0.6171252005278343,3.0459743686772485,543.0180184418931,,0.003914443294769091,0.301086741192914
sklearn.cluster.DBSCAN-eps=0.2-min_samples=11-scaling=standard,-0.48385774862632036,1.4453657774452922,495.3920317297038,,0.0034903725709051646,0.21433103419299135
sklearn.cluster.KMeans-n_clusters=3-random_state=42-scaling=minmax,0.5532169681347525,0.6257803168455972,49295.34770390545,2054.6410463296506,0.4380143363784735,0.6371862420060667
sklearn.neighbors.LocalOutlierFactor-n_neighbors=40-leaf_size=10-scaling=minmax,0.6032476854750004,2.5144224992957764,800.9998102326401,,0.006211561585452494,0.31918065066426055
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.25-shrinking=False-scaling=none,0.40004015562279993,0.6511158965661199,31080.90394945374,,0.2758295108039897,0.553775273980092
sklearn.neighbors.LocalOutlierFactor-n_neighbors=20-leaf_size=30-scaling=minmax,0.5246657069866296,2.595603147562148,239.6176169387816,,0.0012129091792963608,0.30079654150656143
sklearn.neighbors.LocalOutlierFactor-n_neighbors=30-leaf_size=50-scaling=minmax,0.5771698112785931,2.7291877377802365,554.7174928700193,,0.004018617610768998,0.3050497519368554
sklearn.neighbors.LocalOutlierFactor-n_neighbors=30-leaf_size=20-scaling=standard,0.6171252005278343,3.0459743686772485,543.0180184418931,,0.003914443294769091,0.301086741192914
sklearn.neighbors.LocalOutlierFactor-n_neighbors=40-leaf_size=10-scaling=standard,0.641435929833742,3.483288184726373,523.8557036692125,,0.00374381844775717,0.2946815885623551
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.75-shrinking=True-scaling=minmax,-0.07395961467160772,4.067755941534128,497.5222224437776,,0.0035093401888055473,0.16672833416708185
sklearn.neighbors.LocalOutlierFactor-n_neighbors=20-leaf_size=10-scaling=none,0.4002556396663582,2.619236453519947,364.7071941791814,,0.0023267302511565295,0.2794252561470916
sklearn.ensemble.IsolationForest-n_estimators=100-random_state=42-scaling=minmax,0.5922129358429333,2.027661192385376,8996.77009609808,,0.07918823834708857,0.36931765411003026
sklearn.cluster.DBSCAN-eps=1.0-min_samples=7-scaling=none,0.9628318616856973,2.03200918876565,767.1351528296469,,0.005910024320406904,0.40636392745053934
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.75-shrinking=False-scaling=standard,-0.04544286282453097,6.37468147593742,372.6783828281553,,0.0023977072108750585,0.1610262674641865
sklearn.svm.OneClassSVM-kernel=poly-nu=0.75-shrinking=True-scaling=none,0.5767458303351732,0.5770783246498191,67706.94649298479,,0.6019546673822349,0.7031792927444798
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=False-scaling=standard,0.4679758582805792,0.8373107851201941,24279.75754848443,,0.21527082684867288,0.5178205625554041
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.75-shrinking=False-scaling=minmax,-0.07395961467160772,4.067755941534128,497.5222224437776,,0.0035093401888055473,0.16672833416708185
sklearn.neighbors.LocalOutlierFactor-n_neighbors=40-leaf_size=20-scaling=minmax,0.6032476854750004,2.5144224992957764,800.9998102326401,,0.006211561585452494,0.31918065066426055
sklearn.svm.OneClassSVM-kernel=poly-nu=0.25-shrinking=False-scaling=none,0.40190584755881303,0.6485599224368621,31725.856253953647,,0.2815722871642952,0.5563844895483117
sklearn.neighbors.LocalOutlierFactor-n_neighbors=50-leaf_size=20-scaling=standard,0.5968923191301688,3.1051575635155118,494.6200161286996,,0.0034834983991062574,0.2959065600654985
sklearn.linear_model.SGDOneClassSVM-nu=0.5-learning_rate=optimal-random_state=42-scaling=minmax,0.41737018020059485,1.0736133274963404,18119.834538727813,,0.16042171630993057,0.4595132932829451
sklearn.cluster.KMeans-n_clusters=4-random_state=42-scaling=standard,0.47389014240801575,0.6488160994605556,25825.115048369076,270769.12204747036,0.22903098005169098,0.5508296012035686
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.5-shrinking=False-scaling=none,0.23006503464424877,5.653641453057211,854.6081370822135,,0.006688900188631798,0.2095687998061669
sklearn.neighbors.LocalOutlierFactor-n_neighbors=30-leaf_size=50-scaling=standard,0.6171252005278343,3.0459743686772485,543.0180184418931,,0.003914443294769091,0.301086741192914
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.5-shrinking=False-scaling=standard,0.1943244376208254,4.832639818793625,906.5497478477962,,0.007151398038999304,0.20670621818588522
sklearn.linear_model.SGDOneClassSVM-nu=0.75-learning_rate=optimal-random_state=42-scaling=standard,0.21776871840555942,1.1086383309522274,7044.559993355292,,0.06180539321240249,0.3889798060755498
sklearn.svm.OneClassSVM-kernel=poly-nu=0.75-shrinking=True-scaling=standard,0.43357701891809536,3.969196400723124,2048.975463520211,,0.017323771015409904,0.25706305389758893
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=False-scaling=minmax,0.44578242297453247,1.2368233208681259,17118.038888889583,,0.1515015398323711,0.4414571949127866
sklearn.svm.OneClassSVM-kernel=poly-nu=0.25-shrinking=False-scaling=standard,-0.04631461134969509,7.535862412056524,157.90569777044823,,0.0004853309157859258,0.15946488594903854
sklearn.neighbors.LocalOutlierFactor-n_neighbors=20-leaf_size=40-scaling=minmax,0.5246657069866296,2.595603147562148,239.6176169387816,,0.0012129091792963608,0.30079654150656143
sklearn.cluster.DBSCAN-eps=1.0-min_samples=11-scaling=minmax,0.7040645769520716,0.5751156413944443,174.8366813299958,,0.0006360875709123582,0.5242609634824574
sklearn.svm.OneClassSVM-kernel=linear-nu=0.75-shrinking=True-scaling=none,0.5767458303351732,0.5770783246498191,67706.94649298479,,0.6019546673822349,0.7031792927444798
sklearn.cluster.DBSCAN-eps=0.7-min_samples=7-scaling=minmax,0.6993311869045199,1.1134665087015554,173.27588914276083,,0.0006221899843564772,0.4482460539305427
sklearn.cluster.DBSCAN-eps=1.0-min_samples=3-scaling=none,0.9758844088141572,1.8624640694766894,988.8167578286134,,0.007883918935280431,0.4215527764677365
sklearn.cluster.DBSCAN-eps=0.5-min_samples=3-scaling=none,0.9758844088141572,1.8624640694766894,988.8167578286134,,0.007883918935280431,0.4215527764677365
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.25-shrinking=False-scaling=none,0.40572248196284166,5.030935134281565,1511.1382164853144,,0.012534767229527285,0.24279220246407882
sklearn.neighbors.LocalOutlierFactor-n_neighbors=30-leaf_size=20-scaling=none,0.4158229260236028,3.437617243533279,341.78992479374796,,0.0021226705835637946,0.2574382398887802
sklearn.svm.OneClassSVM-kernel=poly-nu=0.5-shrinking=True-scaling=minmax,0.42142009168516426,1.021163217937522,18506.403147464098,,0.16386379575115106,0.46805853501058364
