Name,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index,Overall,Inertia
sklearn.cluster.DBSCAN-eps=0.7-min_samples=9-scaling=minmax,0.6562649114056758,1.096310324229832,39440.84048880643,0.6644980945283225,
sklearn.cluster.KMeans-n_clusters=6-random_state=42-scaling=standard,0.5083797270131007,0.6115203314605862,45862.29176285095,0.7288073995659774,399915.6214749997
sklearn.cluster.DBSCAN-eps=0.5-min_samples=11-scaling=standard,0.31654955430627374,1.2845890437957115,8066.2811758733815,0.5459074679444016,
sklearn.cluster.DBSCAN-eps=0.2-min_samples=3-scaling=minmax,0.6411262243875736,1.3445124364164025,23822.37550483386,0.617050525516975,
sklearn.ensemble.IsolationForest-n_estimators=100-random_state=42-scaling=standard,0.3505185969577496,3.679504447123959,4956.576689732739,0.3622439723002959,
sklearn.cluster.DBSCAN-eps=0.2-min_samples=7-scaling=minmax,0.6317894989448523,1.2633503665873496,26403.847858256722,0.628345059206886,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=5-scaling=minmax,0.6407372202204966,0.7057779113676718,40921.02391749778,0.7407167427832008,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=3-scaling=standard,0.44155300895620553,1.2369080808581354,3214.668270524123,0.5853628897630461,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.5-shrinking=True-scaling=minmax,0.6622445954770271,0.5402269549995451,145680.9586989466,0.7836959371955484,
sklearn.cluster.KMeans-n_clusters=5-random_state=42-scaling=standard,0.5112901933050055,0.9606078105466296,42816.385542272285,0.6545790659093629,491093.1168561199
sklearn.cluster.DBSCAN-eps=0.5-min_samples=9-scaling=none,0.9205282552616172,1.961156326419565,695.6077239205141,0.6034740248168421,
sklearn.ensemble.IsolationForest-n_estimators=100-random_state=42-scaling=none,0.26704334698750365,12.117023427521145,391.2077996554491,0.31676630238928705,
sklearn.cluster.KMeans-n_clusters=2-random_state=42-scaling=none,0.5791806422883211,0.6046363250994595,145462.64962445473,0.7480788539575153,248064774769280.97
sklearn.svm.OneClassSVM-kernel=linear-nu=0.75-shrinking=True-scaling=standard,0.6226602931602067,0.6062275550488223,2191.2339009828556,0.7585852964185259,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=5-scaling=none,0.9610884602201416,2.000940151340943,926.2208171955377,0.6093763625504733,
sklearn.cluster.KMeans-n_clusters=8-random_state=42-scaling=minmax,0.6223273950791982,0.5366301465046216,197910.6103965677,0.7745536924603655,3188.427189375553
sklearn.cluster.DBSCAN-eps=0.7-min_samples=9-scaling=none,0.9205282552616172,1.961156326419565,695.6077239205141,0.6034740248168421,
sklearn.cluster.DBSCAN-eps=0.7-min_samples=7-scaling=standard,0.4672526230828439,1.2824409192630217,6982.7961955694145,0.5839481673553337,
sklearn.cluster.DBSCAN-eps=0.2-min_samples=7-scaling=none,0.9345822537486425,2.0627767430910007,703.6772647820411,0.59641327828617,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.75-shrinking=True-scaling=none,-0.015247486250375055,4.151074704501566,1337.2946718496619,0.26169147326667597,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=True-scaling=none,0.35698714225117395,0.6282347109113366,51303.59566380961,0.6871577049852906,
sklearn.cluster.DBSCAN-eps=0.7-min_samples=11-scaling=standard,0.4661572328682234,1.2822867789758157,10531.67389958037,0.5837005228505028,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.75-shrinking=False-scaling=minmax,0.21754933068781984,0.9646414786662024,27620.18373056611,0.5803371892589666,
sklearn.ensemble.IsolationForest-n_estimators=200-random_state=42-scaling=standard,0.36654242368402856,3.6193691313651235,5099.851611166153,0.3677357122549655,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.25-shrinking=True-scaling=none,0.3536560383209272,0.6281830152825468,50405.627517069035,0.686336657225974,
sklearn.cluster.KMeans-n_clusters=4-random_state=42-scaling=minmax,0.7215068178160229,0.6656849282861098,158881.25787272563,0.7698404343195817,8362.884873633133
sklearn.cluster.DBSCAN-eps=0.2-min_samples=11-scaling=none,0.914329867034356,1.8791652767805267,674.7546288119742,0.6110672477528989,
sklearn.cluster.DBSCAN-eps=0.5-min_samples=11-scaling=none,0.914329867034356,1.8791652767805267,674.7546288119742,0.6110672477528989,
sklearn.cluster.DBSCAN-eps=0.5-min_samples=3-scaling=standard,0.05782327809406429,1.0938834249051506,1978.8244918901294,0.515343529289449,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=5-scaling=standard,0.4408778529438838,1.2315278060672354,4317.967114306713,0.5861335990423423,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=False-scaling=none,0.35698714225117395,0.6282347109113366,51303.59566380961,0.6871577049852906,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.25-shrinking=False-scaling=minmax,0.23466121673020596,3.7640449668993385,5086.552084796042,0.33132947636711313,
sklearn.cluster.DBSCAN-eps=0.7-min_samples=7-scaling=none,0.9345822537486425,2.0627767430910007,703.6772647820411,0.59641327828617,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.5-shrinking=True-scaling=standard,0.25212640409864173,1.4803946016895226,24567.665326947026,0.498399425462292,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=True-scaling=minmax,0.3521637747680547,1.2298305449903388,36451.66947464964,0.5642520293886789,
sklearn.ensemble.IsolationForest-n_estimators=200-random_state=42-scaling=minmax,0.2804863771472795,3.1154067053324996,6650.065570008557,0.3625977923645993,
sklearn.ensemble.IsolationForest-n_estimators=300-random_state=42-scaling=none,0.28119603073684907,8.467971139114928,804.2950926527864,0.32050905427147014,
sklearn.cluster.KMeans-n_clusters=2-random_state=42-scaling=standard,0.45128030598055213,0.9664348247444164,50266.82911098135,0.6384117637943121,935845.787983042
sklearn.cluster.KMeans-n_clusters=3-random_state=42-scaling=none,0.5371593393607855,0.5899886699307042,167506.39245801687,0.7409272887940256,135670172432729.77
sklearn.svm.OneClassSVM-kernel=poly-nu=0.5-shrinking=False-scaling=none,0.5307048563640349,0.6277953204910076,119874.2656496514,0.7306868242002942,
sklearn.cluster.DBSCAN-eps=0.7-min_samples=11-scaling=none,0.914329867034356,1.8791652767805267,674.7546288119742,0.6110672477528989,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.75-shrinking=True-scaling=minmax,0.21754933068781984,0.9646414786662024,27620.18373056611,0.5803371892589666,
sklearn.cluster.DBSCAN-eps=0.2-min_samples=5-scaling=standard,-0.05495439552586405,1.0952503964651132,1465.3583439598262,0.4868922855537571,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.75-shrinking=True-scaling=standard,-0.06169517546239923,6.36204570477078,840.4303196774418,0.23629906532220588,
sklearn.cluster.DBSCAN-eps=0.5-min_samples=9-scaling=standard,0.3159935506413645,1.314509585320345,8169.681151844376,0.5407315933969743,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=11-scaling=none,0.9412485400602558,1.784575971465349,814.5281404417744,0.6290511485208558,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.25-shrinking=False-scaling=minmax,0.35379836867901754,1.215150746378054,36920.666265904656,0.5672405469832593,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.25-shrinking=False-scaling=minmax,0.3514188759700591,1.236003116038939,36250.38558352492,0.5629871864038303,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=9-scaling=minmax,0.6407372202204966,0.7057779113676718,40921.02391749778,0.7407167427832008,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=9-scaling=standard,0.46849655330963025,1.381776800406299,7786.168699315885,0.5678479277394205,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.25-shrinking=True-scaling=none,0.35582839186891696,0.6259037860340174,51072.74715456698,0.687397019075525,
sklearn.cluster.DBSCAN-eps=0.2-min_samples=11-scaling=standard,-0.41844263755441174,1.3849003301382716,1492.3957852851152,0.3456124788508059,
sklearn.cluster.KMeans-n_clusters=3-random_state=42-scaling=minmax,0.7374016802072765,0.6210706923053874,185495.67496156716,0.7838883984120817,10307.714697206922
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.25-shrinking=False-scaling=none,0.3536560383209272,0.6281830152825468,50405.627517069035,0.686336657225974,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.75-shrinking=True-scaling=minmax,-0.016964965507367768,4.000800958434536,2936.903883719302,0.26373082695219024,
sklearn.ensemble.IsolationForest-n_estimators=100-random_state=42-scaling=minmax,0.2756094780058484,3.044817722845072,7187.932235077419,0.3643441047177399,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=7-scaling=none,0.9524854902153298,1.9494539253189012,860.9819567144627,0.6127342868345429,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.75-shrinking=False-scaling=standard,-0.04166019489037159,8.871702551881796,515.2198476724624,0.23972523510529956,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.75-shrinking=True-scaling=none,0.581821434896677,0.5809819290285955,134993.51626470365,0.7541620418436348,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=False-scaling=standard,-0.01061909849993371,7.406038409781457,421.4016922731958,0.247952429342299,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.75-shrinking=False-scaling=minmax,-0.016964965507367768,4.000800958434536,2936.903883719302,0.26373082695219024,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.25-shrinking=False-scaling=none,0.35582839186891696,0.6259037860340174,51072.74715456698,0.687397019075525,
sklearn.linear_model.SGDOneClassSVM-nu=0.5-learning_rate=optimal-random_state=42-scaling=minmax,0.6422029251906824,0.5866175975407124,130910.11037537866,0.7679620415669801,
sklearn.cluster.KMeans-n_clusters=4-random_state=42-scaling=standard,0.49318375694314803,0.7521644760685169,46071.75354751907,0.6936457945847643,564354.667249661
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.5-shrinking=False-scaling=none,0.21612069275727466,3.8607166817175322,3573.505143971134,0.32464899299873995,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.5-shrinking=False-scaling=standard,0.11750763378849982,5.5111223080911,2025.5612810283426,0.2834022088693229,
sklearn.linear_model.SGDOneClassSVM-nu=0.75-learning_rate=optimal-random_state=42-scaling=standard,0.05330648648944692,2.3926156329786252,6202.482031757609,0.34706414900260774,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.75-shrinking=True-scaling=standard,0.32329399245060975,4.366459719269691,3710.6803648048585,0.34336043666326,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.25-shrinking=False-scaling=minmax,0.3521637747680547,1.2298305449903388,36451.66947464964,0.5642520293886789,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.25-shrinking=False-scaling=standard,-0.04916354428071741,6.64646001785382,822.2221812131967,0.23900604076451126,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=11-scaling=minmax,0.6407372202204966,0.7057779113676718,40921.02391749778,0.7407167427832008,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.75-shrinking=True-scaling=none,0.5817467143387527,0.5808956481085671,134890.35010388884,0.7541632096809618,
sklearn.cluster.DBSCAN-eps=0.7-min_samples=7-scaling=minmax,0.6562649114056758,1.096310324229832,39440.84048880643,0.6644980945283225,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=3-scaling=none,0.9746997772595424,1.9196566880690307,1057.096926951191,0.6215747992639423,
sklearn.cluster.DBSCAN-eps=0.5-min_samples=3-scaling=none,0.9706001224893278,1.9151272220560742,853.1288403053564,0.6210559610052675,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.25-shrinking=False-scaling=none,0.3142877614296788,3.3696039874979946,5581.254532573651,0.36183097978442796,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.5-shrinking=True-scaling=minmax,0.6655968039518011,0.5368229159312047,147911.8478676341,0.7853261629939745,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.75-shrinking=True-scaling=standard,-0.04166019489037159,8.871702551881796,515.2198476724624,0.23972523510529956,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.5-shrinking=False-scaling=minmax,0.662175280031971,0.5404493351271662,145582.85548969274,0.7836268816616188,
sklearn.ensemble.IsolationForest-n_estimators=300-random_state=42-scaling=standard,0.3618132500901763,3.6669245665773738,4983.752253632735,0.36537147214453336,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.5-shrinking=False-scaling=minmax,0.08047651084483623,4.987224757985912,3099.890719610079,0.2768974466354156,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.75-shrinking=True-scaling=none,0.5817095888075214,0.5819029738390488,135488.32913160787,0.7539222342584925,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.75-shrinking=False-scaling=none,0.581821434896677,0.5809819290285955,134993.51626470365,0.7541620418436348,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.5-shrinking=False-scaling=standard,0.10808336195639068,5.696454773779064,1827.7235879395646,0.28036745178856504,
sklearn.cluster.DBSCAN-eps=0.2-min_samples=5-scaling=none,0.9514086565292181,2.1067091375696263,745.3137062639344,0.5962986008354505,
sklearn.linear_model.SGDOneClassSVM-nu=0.5-learning_rate=optimal-random_state=42-scaling=standard,0.3593421809591852,1.3539814696382195,27268.879063462246,0.5450557577206151,
sklearn.cluster.KMeans-n_clusters=7-random_state=42-scaling=minmax,0.6116251902264693,0.5748236751866026,193222.24077750035,0.763030831199306,3768.4405042805292
sklearn.cluster.DBSCAN-eps=0.7-min_samples=3-scaling=minmax,0.6562649114056758,1.096310324229832,39440.84048880643,0.6644980945283225,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.75-shrinking=True-scaling=minmax,0.21746740182508026,0.9646888534776987,27610.888319045735,0.5803072415837791,
sklearn.cluster.DBSCAN-eps=0.7-min_samples=3-scaling=standard,0.25458521943488305,1.2023473921767944,2231.2196153986683,0.5447041965866299,
sklearn.linear_model.SGDOneClassSVM-nu=0.25-learning_rate=optimal-random_state=42-scaling=standard,0.21823980292801942,1.7886989725545293,9690.514005706655,0.4477922580587477,
sklearn.cluster.DBSCAN-eps=0.2-min_samples=7-scaling=standard,-0.17381033487710315,1.2173998795822516,1649.299444519811,0.43494176340754725,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=3-scaling=minmax,0.6407372202204966,0.7057779113676718,40921.02391749778,0.7407167427832008,
sklearn.cluster.DBSCAN-eps=0.7-min_samples=5-scaling=minmax,0.6562649114056758,1.096310324229832,39440.84048880643,0.6644980945283225,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.25-shrinking=True-scaling=standard,-0.05696494951897916,7.973482773852993,578.8437262886208,0.23610312115482826,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.75-shrinking=False-scaling=none,0.5817467143387527,0.5808956481085671,134890.35010388884,0.7541632096809618,
sklearn.cluster.KMeans-n_clusters=5-random_state=42-scaling=none,0.4961933269139087,0.6218734316717736,190980.30458259897,0.7234038203703644,66988914861328.0
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.75-shrinking=False-scaling=none,-0.015247486250375055,4.151074704501566,1337.2946718496619,0.26169147326667597,
sklearn.cluster.DBSCAN-eps=0.5-min_samples=3-scaling=minmax,0.6546045325817649,1.4542806731722522,39432.96465074362,0.6029947734766697,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.75-shrinking=False-scaling=minmax,0.22208362973691215,0.9617421587425842,28123.968977837736,0.5820504287274257,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.25-shrinking=False-scaling=standard,0.2793647617785665,4.768034569000166,2991.384968702659,0.3282666628176323,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.25-shrinking=True-scaling=minmax,0.35379836867901754,1.215150746378054,36920.666265904656,0.5672405469832593,
sklearn.ensemble.IsolationForest-n_estimators=200-random_state=42-scaling=none,0.28456023846127354,8.14506116641531,863.2830771803114,0.32143014034682255,
sklearn.cluster.KMeans-n_clusters=7-random_state=42-scaling=none,0.46669838228466826,0.6721816435519805,195205.0266693251,0.7046831021334816,45239321911881.78
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.5-shrinking=False-scaling=none,0.5294527145946778,0.6282417557247713,119175.25286691281,0.7302724998237228,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.5-shrinking=True-scaling=none,0.5298820909459291,0.6282928772847347,119446.3055380388,0.7303682461338986,
sklearn.cluster.KMeans-n_clusters=6-random_state=42-scaling=none,0.4796122224345499,0.6494392080798718,194544.07352924324,0.7130189772375627,53743634198949.234
sklearn.svm.OneClassSVM-kernel=linear-nu=0.5-shrinking=True-scaling=minmax,0.662175280031971,0.5404493351271662,145582.85548969274,0.7836268816616188,
sklearn.cluster.DBSCAN-eps=0.7-min_samples=5-scaling=standard,0.4346015921513256,1.2287270341218608,4407.0733830256195,0.5850547002257688,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=7-scaling=minmax,0.6407372202204966,0.7057779113676718,40921.02391749778,0.7407167427832008,
sklearn.cluster.DBSCAN-eps=0.5-min_samples=5-scaling=minmax,0.6546045325817649,1.4542806731722522,39432.96465074362,0.6029947734766697,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.5-shrinking=True-scaling=none,0.5307048563640349,0.6277953204910076,119874.2656496514,0.7306868242002942,
sklearn.cluster.DBSCAN-eps=1.0-min_samples=11-scaling=standard,0.46841523044854594,1.2801477968113109,12788.588809911887,0.5846288739521511,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.5-shrinking=True-scaling=standard,0.11105235725305729,5.874727452026927,1742.7387958354263,0.28056477763232834,
sklearn.cluster.DBSCAN-eps=0.2-min_samples=11-scaling=minmax,0.6989152520435761,1.236921074014931,39377.07150641802,0.6497011850425228,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.5-shrinking=True-scaling=standard,0.05604146229784326,9.792262345388213,649.2280262074305,0.26406624478082613,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.25-shrinking=True-scaling=minmax,0.3514188759700591,1.236003116038939,36250.38558352492,0.5629871864038303,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.5-shrinking=False-scaling=standard,0.05604146229784326,9.792262345388213,649.2280262074305,0.26406624478082613,
sklearn.cluster.DBSCAN-eps=0.7-min_samples=9-scaling=standard,0.46701440605654126,1.2342613920616623,9437.432029071257,0.5921900543645087,
sklearn.cluster.DBSCAN-eps=0.5-min_samples=9-scaling=minmax,0.6553638640940523,1.5986374639156877,39426.505612537396,0.5820131002583941,
sklearn.cluster.KMeans-n_clusters=8-random_state=42-scaling=standard,0.4744953737895134,0.6749312803750211,52332.97359028227,0.706017369005504,278052.2941505715
sklearn.cluster.DBSCAN-eps=0.2-min_samples=3-scaling=none,0.9706001224893278,1.9151272220560742,853.1288403053564,0.6210559610052675,
sklearn.cluster.KMeans-n_clusters=2-random_state=42-scaling=minmax,0.7125042363315633,0.4796519256716043,196395.93112587932,0.810460380365606,16741.23590588152
sklearn.cluster.DBSCAN-eps=0.5-min_samples=5-scaling=none,0.9514086565292181,2.1067091375696263,745.3137062639344,0.5962986008354505,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.75-shrinking=True-scaling=minmax,0.22208362973691215,0.9617421587425842,28123.968977837736,0.5820504287274257,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.75-shrinking=False-scaling=standard,0.55689943599546,1.287313266000106,1321.8262508729053,0.6055327745913306,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.25-shrinking=True-scaling=minmax,0.23498351085171035,3.7090026936231673,5236.842600977503,0.3326618371793676,
sklearn.cluster.KMeans-n_clusters=3-random_state=42-scaling=standard,0.4419028302751966,0.8463316509279811,44055.233410855224,0.6606786507565732,729282.6842904746
sklearn.cluster.DBSCAN-eps=0.2-min_samples=9-scaling=standard,-0.3489056384105112,1.351347533923135,1528.6499897435062,0.36842374420990237,
sklearn.cluster.KMeans-n_clusters=8-random_state=42-scaling=none,0.45718931047291966,0.692814567403248,194410.9966262673,0.6977045790833938,39298296923985.89
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.5-shrinking=True-scaling=standard,0.11750763378849982,5.5111223080911,2025.5612810283426,0.2834022088693229,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.5-shrinking=False-scaling=none,0.5298820909459291,0.6282928772847347,119446.3055380388,0.7303682461338986,
sklearn.cluster.DBSCAN-eps=0.5-min_samples=7-scaling=minmax,0.6553638640940523,1.5986374639156877,39426.505612537396,0.5820131002583941,
