Name,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index,overall
sklearn.cluster.DBSCAN-eps=0.7-min_samples=13-scaling=standard,0.23734754136934888,2.0839603513793037,1251.4710149525358,0.44376079814142777
sklearn.cluster.DBSCAN-eps=0.7-min_samples=13-scaling=minmax,0.6993311869045199,1.1134665087015554,173.27588914276083,0.4707123838846931
sklearn.cluster.DBSCAN-eps=0.7-min_samples=15-scaling=standard,0.23747485851405228,2.101041467766955,1246.3134985338108,0.4419938359173961
sklearn.cluster.DBSCAN-eps=0.7-min_samples=15-scaling=minmax,0.6993311869045199,1.1134665087015554,173.27588914276083,0.4707123838846931
sklearn.cluster.DBSCAN-eps=1.0-min_samples=3-scaling=standard,0.6510848926871159,1.2807320868584406,913.2678683315448,0.5396353759421957
sklearn.cluster.DBSCAN-eps=1.0-min_samples=3-scaling=minmax,0.7040645769520716,0.5751156413944443,174.8366813299958,0.5469268957585028
sklearn.cluster.DBSCAN-eps=1.0-min_samples=5-scaling=standard,0.651541770046722,1.3211977669202566,1054.982642312819,0.5537176740784003
sklearn.cluster.DBSCAN-eps=1.0-min_samples=5-scaling=minmax,0.7040645769520716,0.5751156413944443,174.8366813299958,0.5469268957585028
sklearn.cluster.DBSCAN-eps=1.0-min_samples=7-scaling=standard,0.6720171908821111,1.564827809576252,1589.65938180955,0.6019850702806678
sklearn.cluster.DBSCAN-eps=1.0-min_samples=7-scaling=minmax,0.7040645769520716,0.5751156413944443,174.8366813299958,0.5469268957585028
sklearn.cluster.DBSCAN-eps=1.0-min_samples=9-scaling=standard,0.5541893378132035,1.7752574640463448,1472.7030194097376,0.5483327994346063
sklearn.cluster.DBSCAN-eps=1.0-min_samples=9-scaling=minmax,0.7040645769520716,0.5751156413944443,174.8366813299958,0.5469268957585028
sklearn.cluster.DBSCAN-eps=1.0-min_samples=11-scaling=standard,0.479937003985044,1.9066990349120028,1398.7723600980225,0.5159249531499921
sklearn.cluster.DBSCAN-eps=1.0-min_samples=11-scaling=minmax,0.7040645769520716,0.5751156413944443,174.8366813299958,0.5469268957585028
sklearn.cluster.DBSCAN-eps=1.0-min_samples=13-scaling=standard,0.680380482881975,2.0225945618215033,2046.8539485862611,0.6258017126186315
sklearn.cluster.DBSCAN-eps=1.0-min_samples=13-scaling=minmax,0.7040645769520716,0.5751156413944443,174.8366813299958,0.5469268957585028
sklearn.cluster.DBSCAN-eps=1.0-min_samples=15-scaling=standard,0.6784546021773276,2.0526420932612743,2010.0920264781098,0.6186267863566081
sklearn.cluster.DBSCAN-eps=1.0-min_samples=15-scaling=minmax,0.7040645769520716,0.5751156413944443,174.8366813299958,0.5469268957585028
sklearn.cluster.DBSCAN-eps=1.2-min_samples=3-scaling=standard,0.6586976246221581,1.2731318642029328,955.0149890030456,0.5472308929223274
sklearn.cluster.DBSCAN-eps=1.2-min_samples=3-scaling=minmax,0.8205290490506773,0.12076401638170985,32.53693202454481,0.6209094969696091
sklearn.cluster.DBSCAN-eps=1.2-min_samples=5-scaling=standard,0.46957305807035,1.3381649105075784,1086.182011296917,0.5256007066780958
sklearn.cluster.DBSCAN-eps=1.2-min_samples=5-scaling=minmax,0.8205290490506773,0.12076401638170985,32.53693202454481,0.6209094969696091
sklearn.cluster.DBSCAN-eps=1.2-min_samples=7-scaling=standard,0.6800218094460448,1.670147704913069,2432.8880284486213,0.7039581193963409
sklearn.cluster.DBSCAN-eps=1.2-min_samples=7-scaling=minmax,0.8205290490506773,0.12076401638170985,32.53693202454481,0.6209094969696091
sklearn.cluster.DBSCAN-eps=1.2-min_samples=9-scaling=standard,0.6720881125301029,1.5022158466180706,1654.294816400912,0.6165481800811423
sklearn.cluster.DBSCAN-eps=1.2-min_samples=9-scaling=minmax,0.8205290490506773,0.12076401638170985,32.53693202454481,0.6209094969696091
sklearn.cluster.DBSCAN-eps=1.2-min_samples=11-scaling=standard,0.5514307206555559,1.7289802448941827,1516.640253657291,0.5575079195014063
sklearn.cluster.DBSCAN-eps=1.2-min_samples=11-scaling=minmax,0.8205290490506773,0.12076401638170985,32.53693202454481,0.6209094969696091
sklearn.cluster.DBSCAN-eps=1.2-min_samples=13-scaling=standard,0.6757120948959953,1.9235272548944848,2149.2304467768627,0.6454984690845391
sklearn.cluster.DBSCAN-eps=1.2-min_samples=13-scaling=minmax,0.8205290490506773,0.12076401638170985,32.53693202454481,0.6209094969696091
sklearn.cluster.DBSCAN-eps=1.2-min_samples=15-scaling=standard,0.6788518559143311,1.9769691935374034,2098.5289530438977,0.6355030014212745
sklearn.cluster.DBSCAN-eps=1.2-min_samples=15-scaling=minmax,0.8205290490506773,0.12076401638170985,32.53693202454481,0.6209094969696091
sklearn.cluster.DBSCAN-eps=1.5-min_samples=3-scaling=standard,0.6306395729926192,1.2333720707434885,756.3809648194299,0.5211427476884147
sklearn.cluster.DBSCAN-eps=1.5-min_samples=3-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.5-min_samples=5-scaling=standard,0.6587808036976908,1.323021069543861,1358.5970387891807,0.5944511470117981
sklearn.cluster.DBSCAN-eps=1.5-min_samples=5-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.5-min_samples=7-scaling=standard,0.6796724332821094,1.655314783368856,2450.120799005455,0.7074798204750493
sklearn.cluster.DBSCAN-eps=1.5-min_samples=7-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.5-min_samples=9-scaling=standard,0.6796724332821094,1.655314783368856,2450.120799005455,0.7074798204750493
sklearn.cluster.DBSCAN-eps=1.5-min_samples=9-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.5-min_samples=11-scaling=standard,0.672497180674372,1.7608364040671578,2295.8445356508487,0.6769588376690946
sklearn.cluster.DBSCAN-eps=1.5-min_samples=11-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.5-min_samples=13-scaling=standard,0.672761135475316,1.8389912972224625,2227.138668056288,0.6616691165710016
sklearn.cluster.DBSCAN-eps=1.5-min_samples=13-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.5-min_samples=15-scaling=standard,0.6750253798429545,1.9026588626284253,2167.944842050287,0.649392252013926
sklearn.cluster.DBSCAN-eps=1.5-min_samples=15-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.7-min_samples=3-scaling=standard,0.6348479137791053,1.2643073034386951,1012.2395714057898,0.5517517715515581
sklearn.cluster.DBSCAN-eps=1.7-min_samples=3-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.7-min_samples=5-scaling=standard,0.6621392603935538,1.3263263401913716,1407.5279323274874,0.6010480437125851
sklearn.cluster.DBSCAN-eps=1.7-min_samples=5-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.7-min_samples=7-scaling=standard,0.6764224115391623,1.409251281850085,1765.1338207422432,0.6412788191187838
sklearn.cluster.DBSCAN-eps=1.7-min_samples=7-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.7-min_samples=9-scaling=standard,0.679613199528384,1.6269729228311929,2485.126070448826,0.7146195230791079
sklearn.cluster.DBSCAN-eps=1.7-min_samples=9-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.7-min_samples=11-scaling=standard,0.6724665126470829,1.7359115950643342,2325.146687398478,0.6828862542343268
sklearn.cluster.DBSCAN-eps=1.7-min_samples=11-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.7-min_samples=13-scaling=standard,0.6724665126470829,1.7359115950643342,2325.146687398478,0.6828862542343268
sklearn.cluster.DBSCAN-eps=1.7-min_samples=13-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=1.7-min_samples=15-scaling=standard,0.6725170289321807,1.755492662904391,2311.6776848023246,0.6794807220154419
sklearn.cluster.DBSCAN-eps=1.7-min_samples=15-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=2.0-min_samples=3-scaling=standard,0.3929310018338219,1.2229656711281836,703.1983795817813,0.47578099373448773
sklearn.cluster.DBSCAN-eps=2.0-min_samples=3-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=2.0-min_samples=5-scaling=standard,0.6620865294626233,1.276303644345369,1214.5195034892224,0.5813917275178624
sklearn.cluster.DBSCAN-eps=2.0-min_samples=5-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=2.0-min_samples=7-scaling=standard,0.6623804295220722,1.3256299936577338,1841.624633719015,0.6579682051664838
sklearn.cluster.DBSCAN-eps=2.0-min_samples=7-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=2.0-min_samples=9-scaling=standard,0.6792767698806962,1.573771340997518,2547.3814116867775,0.7276657427721033
sklearn.cluster.DBSCAN-eps=2.0-min_samples=9-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=2.0-min_samples=11-scaling=standard,0.6792960681971352,1.5829045510119968,2540.5009733499646,0.7259053631291948
sklearn.cluster.DBSCAN-eps=2.0-min_samples=11-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=2.0-min_samples=13-scaling=standard,0.6729341791316158,1.6928943293848793,2379.673113257521,0.6938075655192458
sklearn.cluster.DBSCAN-eps=2.0-min_samples=13-scaling=minmax,-1.0,1000.0,0.0,0.0
sklearn.cluster.DBSCAN-eps=2.0-min_samples=15-scaling=standard,0.6729341791316158,1.6928943293848793,2379.673113257521,0.6938075655192458
sklearn.cluster.DBSCAN-eps=2.0-min_samples=15-scaling=minmax,-1.0,1000.0,0.0,0.0
