Name,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index,Overall,Inertia
sklearn.svm.OneClassSVM-kernel=poly-nu=0.5-shrinking=False-scaling=minmax,0.29716791868671044,1.2318000005547636,13420.59101961449,0.5501585184904949,
sklearn.svm.OneClassSVM-kernel=linear-nu=0.5-shrinking=False-scaling=standard,0.26408142814363766,1.7342286315460553,7796.174745309091,0.4660678472654947,
sklearn.cluster.DBSCAN-eps=0.5-min_samples=11-scaling=minmax,0.47208922891935984,1.400325001151528,1206.002355416924,0.5657868509617664,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.75-shrinking=False-scaling=none,0.6033305917133122,0.645355845080217,45879.795316456766,0.7448694967494712,
sklearn.cluster.DBSCAN-eps=0.2-min_samples=3-scaling=standard,-0.48355638455520256,1.152782241028074,364.32986599923913,0.369092166210941,
sklearn.svm.OneClassSVM-kernel=poly-nu=0.75-shrinking=False-scaling=minmax,-0.023526330241343877,1.4897868085263188,4592.810119991781,0.42807214588854725,
sklearn.svm.OneClassSVM-kernel=sigmoid-nu=0.5-shrinking=False-scaling=minmax,0.31032931921082635,1.2177848299627376,13952.986900597825,0.5559088440748854,
sklearn.ensemble.IsolationForest-n_estimators=300-random_state=42-scaling=minmax,0.5229811174433556,1.5782893029074476,12044.303716177128,0.5517831742678093,
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.75-shrinking=False-scaling=standard,-0.04169188293804322,2.91637210806588,1038.8550567066875,0.29092716940713415,
sklearn.cluster.KMeans-n_clusters=4-random_state=42-scaling=none,0.5686585284991195,0.6031085648180728,59616.45443972997,0.7457974576989828,23046859486314.574
sklearn.svm.OneClassSVM-kernel=rbf-nu=0.25-shrinking=True-scaling=none,0.3755829444505857,2.3902213706296136,4460.729223122803,0.42781714777665214,
sklearn.cluster.DBSCAN-eps=0.2-min_samples=5-scaling=minmax,0.4333764946928336,1.35462428694129,736.4899318236759,0.5634595093841468,
