Name,Silhouette Score,Davies-Bouldin Index,Calinski-Harabasz Index,overall
sklearn.cluster.DBSCAN-eps=0.2-min_samples=3-scaling=standard,-0.48355638455520256,1.152782241028074,364.32986599923913,0.2867753924079708
sklearn.cluster.DBSCAN-eps=0.2-min_samples=3-scaling=minmax,0.43248330369725013,1.537586680063403,643.9558872046722,0.42863368881681424
sklearn.cluster.DBSCAN-eps=0.2-min_samples=5-scaling=standard,-0.508472272230045,1.341537863828711,682.3107424765618,0.29634118812387383
sklearn.cluster.DBSCAN-eps=0.2-min_samples=5-scaling=minmax,0.4333764946928336,1.35462428694129,736.4899318236759,0.45794259613068805
sklearn.cluster.DBSCAN-eps=0.2-min_samples=7-scaling=standard,-0.5055187576243053,1.3428810051097901,734.3500751955246,0.3025017858236609
sklearn.cluster.DBSCAN-eps=0.2-min_samples=7-scaling=minmax,0.43338961118639213,1.3653362180910174,736.6286890756646,0.45679962835494897
sklearn.cluster.DBSCAN-eps=0.2-min_samples=9-scaling=standard,-0.5443351177064291,1.3548636453405507,619.1887770000703,0.28185621375856496
sklearn.cluster.DBSCAN-eps=0.2-min_samples=9-scaling=minmax,0.5236368742348023,1.6333680272934643,1262.3564941092745,0.5039211126679063
sklearn.cluster.DBSCAN-eps=0.2-min_samples=11-scaling=standard,-0.5525880673330099,1.3818372791374562,471.7110981951291,0.2610918728529977
sklearn.cluster.DBSCAN-eps=0.2-min_samples=11-scaling=minmax,0.5234398521557828,1.583589615232588,1255.8909969283313,0.5077778935393009
sklearn.cluster.DBSCAN-eps=0.2-min_samples=13-scaling=standard,-0.5247222363993075,1.3338444378369059,643.9043255598469,0.2901855279415772
sklearn.cluster.DBSCAN-eps=0.2-min_samples=13-scaling=minmax,0.5234101549442646,1.6040253378057785,1255.223974994197,0.5057864471339082
sklearn.cluster.DBSCAN-eps=0.2-min_samples=15-scaling=standard,-0.38131587492294394,1.617103056378434,636.8368976723074,0.284683881840049
sklearn.cluster.DBSCAN-eps=0.2-min_samples=15-scaling=minmax,0.5232724152060944,1.636500771482115,1254.539262951456,0.5027016375739063
sklearn.cluster.DBSCAN-eps=0.5-min_samples=3-scaling=standard,0.33577588236280326,1.3285656333494982,369.9498997895404,0.4035691189295194
sklearn.cluster.DBSCAN-eps=0.5-min_samples=3-scaling=minmax,0.42218664756142704,1.1859764069376166,1203.2412640572509,0.5274798186119507
sklearn.cluster.DBSCAN-eps=0.5-min_samples=5-scaling=standard,0.4997186885401704,1.4536458536514796,783.0186272134665,0.4637496970668166
sklearn.cluster.DBSCAN-eps=0.5-min_samples=5-scaling=minmax,0.42218664756142704,1.1859764069376166,1203.2412640572509,0.5274798186119507
sklearn.cluster.DBSCAN-eps=0.5-min_samples=7-scaling=standard,0.4947596828393493,1.3996308167661096,1342.9186627862955,0.5311145582712472
sklearn.cluster.DBSCAN-eps=0.5-min_samples=7-scaling=minmax,0.47208985038456514,1.7057058815867632,1203.387732479801,0.48230817907076123
sklearn.cluster.DBSCAN-eps=0.5-min_samples=9-scaling=standard,0.48864272660609215,1.0676467870986834,1554.5349501674525,0.5923940061113412
sklearn.cluster.DBSCAN-eps=0.5-min_samples=9-scaling=minmax,0.47208985038456514,1.7057058815867632,1203.387732479801,0.48230817907076123
